,terms,id_doc,freq
29561,persistent,10,1
29562,symptoms,10,1
29563,lung,10,1
29564,function,10,1
29565,physical,10,1
29566,psychological,10,1
29567,problems,10,1
29568,discharged,10,1
29569,patients,10,1
29570,urgently,10,1
29571,only,10,1
29572,studies,10,1
29573,limited,10,1
29574,sample,10,1
29575,size,10,1
29576,published,10,1
29577,longest,10,1
29578,duration,10,1
29579,months,10,1
29580,following,10,1
29581,discharge,10,1
29582,some,10,1
29583,persisting,10,1
29584,symptoms,10,1
29585,fatigue,10,1
29586,impaired,10,1
29587,pulmonary,10,1
29588,chest,10,1
29589,image,10,1
29590,reported,10,1
29591,patients,10,1
29592,following,10,1
29593,hospital,10,1
29594,discharge,10,1
29595,full,10,1
29596,spectrum,10,1
29597,characteristics,10,1
29598,still,10,1
29599,unknown,10,1
29600,furthermore,10,1
29601,studies,10,1
29602,yet,10,1
29603,reported,10,1
29604,organ,10,1
29605,manifestations,10,1
29606,could,10,1
29607,persist,10,1
29608,damage,10,1
29609,acute,10,1
29610,stage,10,1
29611,new,10,1
29612,onset,10,1
29613,discharge,10,1
29614,we,10,1
29615,aimed,10,1
29616,describe,10,1
29617,consequences,10,1
29618,patients,10,1
29619,hospital,10,1
29620,discharge,10,1
29621,identify,10,1
29622,potential,10,1
29623,risk,10,1
29624,factors,10,1
29625,including,10,1
29626,disease,10,1
29627,severity,10,1
29628,associated,10,1
29629,consequences,10,1
29630,this,10,1
29631,ambidirectional,10,1
29632,cohort,10,1
29633,study,10,1
29634,done,10,1
29635,jin,10,1
29636,hospital,10,1
29637,first,10,1
29638,designated,10,1
29639,hospital,10,1
29640,patients,10,1
29641,wuhan,10,1
29642,hubei,10,1
29643,china,10,1
29644,we,10,1
29645,included,10,1
29646,patients,10,1
29647,laboratory,10,1
29648,confirmed,10,1
29649,discharged,10,1
29650,jin,10,1
29651,hospital,10,1
29652,jan,10,1
29653,may,10,1
29654,we,10,1
29655,excluded,10,1
29656,following,10,1
29657,patients,10,1
29658,died,10,1
29659,visit,10,1
29660,would,10,1
29661,difficult,10,1
29662,owing,10,1
29663,psychotic,10,1
29664,disorder,10,1
29665,dementia,10,1
29666,hospital,10,1
29667,attributed,10,1
29668,underlying,10,1
29669,diseases,10,1
29670,unable,10,1
29671,move,10,1
29672,freely,10,1
29673,due,10,1
29674,concomitant,10,1
29675,osteoarthropathy,10,1
29676,immobile,10,1
29677,discharge,10,1
29678,due,10,1
29679,diseases,10,1
29680,stroke,10,1
29681,pulmonary,10,1
29682,embolism,10,1
29683,declined,10,1
29684,participate,10,1
29685,unable,10,1
29686,contacted,10,1
29687,living,10,1
29688,outside,10,1
29689,wuhan,10,1
29690,nursing,10,1
29691,welfare,10,1
29692,homes,10,1
29693,all,10,1
29694,discharged,10,1
29695,patients,10,1
29696,met,10,1
29697,uniform,10,1
29698,discharge,10,1
29699,criteria,10,1
29700,according,10,1
29701,chinese,10,1
29702,clinical,10,1
29703,guidance,10,1
29704,pneumonia,10,1
29705,diagnosis,10,1
29706,treatment,10,1
29707,issued,10,1
29708,national,10,1
29709,health,10,1
29710,commission,10,1
29711,ie,10,1
29712,fever,10,1
29713,consecutive,10,1
29714,days,10,1
29715,improvement,10,1
29716,respiratory,10,1
29717,symptoms,10,1
29718,obvious,10,1
29719,resolution,10,1
29720,recovery,10,1
29721,acute,10,1
29722,lesion,10,1
29723,lung,10,1
29724,imaging,10,1
29725,two,10,1
29726,negative,10,1
29727,test,10,1
29728,results,10,1
29729,h,10,1
29730,apart,10,1
29731,the,10,1
29732,study,10,1
29733,approved,10,1
29734,research,10,1
29735,ethics,10,1
29736,commission,10,1
29737,jin,10,1
29738,hospital,10,1
29739,written,10,1
29740,informed,10,1
29741,consent,10,1
29742,obtained,10,1
29743,study,10,1
29744,participants,10,1
29745,we,10,1
29746,defined,10,1
29747,acute,10,1
29748,phase,10,1
29749,time,10,1
29750,symptom,10,1
29751,onset,10,1
29752,hospital,10,1
29753,discharge,10,1
29754,clinical,10,1
29755,data,10,1
29756,acute,10,1
29757,phase,10,1
29758,retrieved,10,1
29759,electronic,10,1
29760,medical,10,1
29761,records,10,1
29762,including,10,1
29763,demographic,10,1
29764,characteristics,10,1
29765,age,10,1
29766,sex,10,1
29767,education,10,1
29768,cigarette,10,1
29769,smoking,10,1
29770,clinical,10,1
29771,characteristics,10,1
29772,comorbidities,10,1
29773,symptom,10,1
29774,onset,10,1
29775,time,10,1
29776,chest,10,1
29777,images,10,1
29778,laboratory,10,1
29779,test,10,1
29780,results,10,1
29781,treatment,10,1
29782,corticosteroids,10,1
29783,intravenous,10,1
29784,immunoglobulin,10,1
29785,antibiotics,10,1
29786,thymosin,10,1
29787,antivirals,10,1
29788,including,10,1
29789,arbidol,10,1
29790,chloroquine,10,1
29791,phosphate,10,1
29792,hydroxychloroquine,10,1
29793,the,10,1
29794,disease,10,1
29795,severity,10,1
29796,characterised,10,1
29797,highest,10,1
29798,scale,10,1
29799,hospital,10,1
29800,stay,10,1
29801,termed,10,1
29802,severity,10,1
29803,scale,10,1
29804,consisted,10,1
29805,following,10,1
29806,categories,10,1
29807,admitted,10,1
29808,hospital,10,1
29809,resumption,10,1
29810,normal,10,1
29811,activities,10,1
29812,admitted,10,1
29813,hospital,10,1
29814,unable,10,1
29815,resume,10,1
29816,normal,10,1
29817,activities,10,1
29818,admitted,10,1
29819,hospital,10,1
29820,requiring,10,1
29821,supplemental,10,1
29822,oxygen,10,1
29823,admitted,10,1
29824,hospital,10,1
29825,requiring,10,1
29826,supplemental,10,1
29827,oxygen,10,1
29828,admitted,10,1
29829,hospital,10,1
29830,requiring,10,1
29831,nasal,10,1
29832,cannula,10,1
29833,hfnc,10,1
29834,mechanical,10,1
29835,ventilation,10,1
29836,niv,10,1
29837,admitted,10,1
29838,hospital,10,1
29839,requiring,10,1
29840,extracorporeal,10,1
29841,membrane,10,1
29842,oxygenation,10,1
29843,invasive,10,1
29844,mechanical,10,1
29845,ventilation,10,1
29846,imv,10,1
29847,death,10,1
29848,data,10,1
29849,managed,10,1
29850,using,10,1
29851,redcap,10,1
29852,electronic,10,1
29853,data,10,1
29854,capture,10,1
29855,tools,10,1
29856,order,10,1
29857,minimise,10,1
29858,missing,10,1
29859,inputs,10,1
29860,allow,10,1
29861,data,10,1
29862,validation,10,1
29863,quality,10,1
29864,control,10,1
29865,the,10,1
29866,appointment,10,1
29867,visit,10,1
29868,set,10,1
29869,trained,10,1
29870,medical,10,1
29871,staff,10,1
29872,via,10,1
29873,telephone,10,1
29874,all,10,1
29875,participants,10,1
29876,contacted,10,1
29877,order,10,1
29878,symptom,10,1
29879,onset,10,1
29880,date,10,1
29881,documented,10,1
29882,medical,10,1
29883,record,10,1
29884,if,10,1
29885,appointment,10,1
29886,missed,10,1
29887,patient,10,1
29888,given,10,1
29889,two,10,1
29890,opportunities,10,1
29891,reschedule,10,1
29892,visit,10,1
29893,consultations,10,1
29894,done,10,1
29895,outpatient,10,1
29896,clinic,10,1
29897,jin,10,1
29898,hospital,10,1
29899,all,10,1
29900,participants,10,1
29901,interviewed,10,1
29902,trained,10,1
29903,physicians,10,1
29904,asked,10,1
29905,complete,10,1
29906,series,10,1
29907,questionnaires,10,1
29908,including,10,1
29909,symptom,10,1
29910,questionnaire,10,1
29911,appendix,10,1
29912,pp,10,1
29913,modified,10,1
29914,british,10,1
29915,medical,10,1
29916,research,10,1
29917,council,10,1
29918,mmrc,10,1
29919,dyspnoea,10,1
29920,scale,10,1
29921,euroqol,10,1
29922,questionnaire,10,1
29923,euroqol,10,1
29924,visual,10,1
29925,analogue,10,1
29926,scale,10,1
29927,ischaemic,10,1
29928,stroke,10,1
29929,cardiovascular,10,1
29930,event,10,1
29931,registration,10,1
29932,for,10,1
29933,symptom,10,1
29934,questionnaire,10,1
29935,participants,10,1
29936,asked,10,1
29937,report,10,1
29938,newly,10,1
29939,occurring,10,1
29940,persistent,10,1
29941,symptoms,10,1
29942,symptoms,10,1
29943,worse,10,1
29944,development,10,1
29945,the,10,1
29946,mmrc,10,1
29947,scale,10,1
29948,scale,10,1
29949,characterise,10,1
29950,level,10,1
29951,dyspnoea,10,1
29952,physical,10,1
29953,activity,10,1
29954,higher,10,1
29955,scores,10,1
29956,correspond,10,1
29957,increased,10,1
29958,the,10,1
29959,validated,10,1
29960,questionnaire,10,1
29961,evaluate,10,1
29962,patient,10,1
29963,quality,10,1
29964,life,10,1
29965,assessment,10,1
29966,following,10,1
29967,five,10,1
29968,factors,10,1
29969,mobility,10,1
29970,usual,10,1
29971,activities,10,1
29972,pain,10,1
29973,discomfort,10,1
29974,anxiety,10,1
29975,depression,10,1
29976,categorisation,10,1
29977,within,10,1
29978,factor,10,1
29979,divided,10,1
29980,five,10,1
29981,levels,10,1
29982,range,10,1
29983,problems,10,1
29984,extreme,10,1
29985,the,10,1
29986,patient,10,1
29987,subjective,10,1
29988,assessment,10,1
29989,generic,10,1
29990,health,10,1
29991,ranging,10,1
29992,higher,10,1
29993,scores,10,1
29994,representing,10,1
29995,better,10,1
29996,subjective,10,1
29997,health,10,1
29998,they,10,1
29999,also,10,1
30000,underwent,10,1
30001,physical,10,1
30002,examination,10,1
30003,walking,10,1
30004,test,10,1
30005,venous,10,1
30006,blood,10,1
30007,samples,10,1
30008,collected,10,1
30009,participants,10,1
30010,attended,10,1
30011,appointments,10,1
30012,complete,10,1
30013,blood,10,1
30014,count,10,1
30015,serum,10,1
30016,creatinine,10,1
30017,haemoglobin,10,1
30018,glycated,10,1
30019,haemoglobin,10,1
30020,furthermore,10,1
30021,antibody,10,1
30022,concentrations,10,1
30023,measured,10,1
30024,participants,10,1
30025,previously,10,1
30026,enrolled,10,1
30027,lopinavir,10,1
30028,trial,10,1
30029,suppression,10,1
30030,china,10,1
30031,lotus,10,1
30032,plasma,10,1
30033,samples,10,1
30034,acute,10,1
30035,phase,10,1
30036,collected,10,1
30037,median,10,1
30038,duration,10,1
30039,iqr,10,1
30040,days,10,1
30041,illness,10,1
30042,onset,10,1
30043,analysed,10,1
30044,simultaneously,10,1
30045,the,10,1
30046,immunoglobulin,10,1
30047,ig,10,1
30048,m,10,1
30049,iga,10,1
30050,igg,10,1
30051,antibodies,10,1
30052,nucleoprotein,10,1
30053,spike,10,1
30054,protein,10,1
30055,receptor,10,1
30056,binding,10,1
30057,domain,10,1
30058,spike,10,1
30059,protein,10,1
30060,evaluated,10,1
30061,use,10,1
30062,immunosorbent,10,1
30063,assay,10,1
30064,the,10,1
30065,neutralising,10,1
30066,antibodies,10,1
30067,titred,10,1
30068,vero,10,1
30069,cells,10,1
30070,use,10,1
30071,microneutralisation,10,1
30072,assay,10,1
30073,the,10,1
30074,detailed,10,1
30075,test,10,1
30076,method,10,1
30077,described,10,1
30078,previous,10,1
30079,antibody,10,1
30080,additionally,10,1
30081,stratified,10,1
30082,disproportional,10,1
30083,random,10,1
30084,sampling,10,1
30085,procedure,10,1
30086,according,10,1
30087,severity,10,1
30088,scale,10,1
30089,used,10,1
30090,select,10,1
30091,patients,10,1
30092,undergo,10,1
30093,pulmonary,10,1
30094,function,10,1
30095,test,10,1
30096,ultrasonography,10,1
30097,lower,10,1
30098,limb,10,1
30099,veins,10,1
30100,abdomen,10,1
30101,chest,10,1
30102,high,10,1
30103,resolution,10,1
30104,ct,10,1
30105,hrct,10,1
30106,patients,10,1
30107,requiring,10,1
30108,hfnc,10,1
30109,niv,10,1
30110,imv,10,1
30111,severity,10,1
30112,scale,10,1
30113,invited,10,1
30114,receive,10,1
30115,pulmonary,10,1
30116,function,10,1
30117,test,10,1
30118,ultrasound,10,1
30119,hrct,10,1
30120,chest,10,1
30121,the,10,1
30122,ratio,10,1
30123,used,10,1
30124,select,10,1
30125,patients,10,1
30126,requiring,10,1
30127,supplemental,10,1
30128,oxygen,10,1
30129,severity,10,1
30130,scale,10,1
30131,requiring,10,1
30132,supplemental,10,1
30133,oxygen,10,1
30134,severity,10,1
30135,scale,10,1
30136,the,10,1
30137,pulmonary,10,1
30138,function,10,1
30139,test,10,1
30140,done,10,1
30141,lung,10,1
30142,function,10,1
30143,laboratory,10,1
30144,jin,10,1
30145,hospital,10,1
30146,using,10,1
30147,master,10,1
30148,screen,10,1
30149,pft,10,1
30150,vyaire,10,1
30151,medical,10,1
30152,gmbh,10,1
30153,hoechberg,10,1
30154,germany,10,1
30155,according,10,1
30156,american,10,1
30157,thoracic,10,1
30158,society,10,1
30159,chest,10,1
30160,hrct,10,1
30161,supine,10,1
30162,position,10,1
30163,siemens,10,1
30164,somatom,10,1
30165,perspective,10,1
30166,ct,10,1
30167,scanner,10,1
30168,images,10,1
30169,reconstructed,10,1
30170,mm,10,1
30171,slice,10,1
30172,thickness,10,1
30173,mm,10,1
30174,increment,10,1
30175,mm,10,1
30176,mm,10,1
30177,the,10,1
30178,final,10,1
30179,chest,10,1
30180,ct,10,1
30181,images,10,1
30182,hospital,10,1
30183,stay,10,1
30184,image,10,1
30185,the,10,1
30186,ct,10,1
30187,features,10,1
30188,evaluated,10,1
30189,one,10,1
30190,experienced,10,1
30191,radiologist,10,1
30192,one,10,1
30193,pulmonologist,10,1
30194,we,10,1
30195,used,10,1
30196,validated,10,1
30197,artificial,10,1
30198,intelligence,10,1
30199,software,10,1
30200,calculate,10,1
30201,extent,10,1
30202,anatomic,10,1
30203,involvement,10,1
30204,five,10,1
30205,lobes,10,1
30206,defined,10,1
30207,volume,10,1
30208,ratio,10,1
30209,pneumonia,10,1
30210,lesions,10,1
30211,lung,10,1
30212,calculated,10,1
30213,ct,10,1
30214,score,10,1
30215,assess,10,1
30216,pulmonary,10,1
30217,briefly,10,1
30218,score,10,1
30219,calculated,10,1
30220,five,10,1
30221,lobes,10,1
30222,considering,10,1
30223,extent,10,1
30224,anatomic,10,1
30225,involvement,10,1
30226,follows,10,1
30227,involvement,10,1
30228,less,10,1
30229,involvement,10,1
30230,involvement,10,1
30231,involvement,10,1
30232,involvement,10,1
30233,involvement,10,1
30234,the,10,1
30235,total,10,1
30236,ct,10,1
30237,score,10,1
30238,sum,10,1
30239,five,10,1
30240,lobe,10,1
30241,scores,10,1
30242,estimated,10,1
30243,glomerular,10,1
30244,filtration,10,1
30245,rate,10,1
30246,egfr,10,1
30247,calculated,10,1
30248,using,10,1
30249,chronic,10,1
30250,kidney,10,1
30251,collaboration,10,1
30252,detailed,10,1
30253,diagnostic,10,1
30254,criteria,10,1
30255,acute,10,1
30256,kidney,10,1
30257,injury,10,1
30258,diabetes,10,1
30259,deep,10,1
30260,venous,10,1
30261,thrombosis,10,1
30262,lower,10,1
30263,limb,10,1
30264,veins,10,1
30265,presented,10,1
30266,appendix,10,1
30267,p,10,1
30268,the,10,1
30269,primary,10,1
30270,outcomes,10,1
30271,included,10,1
30272,symptoms,10,1
30273,fatigue,10,1
30274,muscle,10,1
30275,weakness,10,1
30276,sleep,10,1
30277,difficulties,10,1
30278,hair,10,1
30279,loss,10,1
30280,smell,10,1
30281,disorder,10,1
30282,exercise,10,1
30283,capacity,10,1
30284,distance,10,1
30285,walked,10,1
30286,min,10,1
30287,quality,10,1
30288,life,10,1
30289,pain,10,1
30290,discomfort,10,1
30291,anxiety,10,1
30292,depression,10,1
30293,mobility,10,1
30294,personal,10,1
30295,care,10,1
30296,usual,10,1
30297,activity,10,1
30298,lung,10,1
30299,function,10,1
30300,chest,10,1
30301,ct,10,1
30302,pattern,10,1
30303,the,10,1
30304,secondary,10,1
30305,outcomes,10,1
30306,included,10,1
30307,extrapulmonary,10,1
30308,organ,10,1
30309,function,10,1
30310,including,10,1
30311,egfr,10,1
30312,deep,10,1
30313,venous,10,1
30314,thrombosis,10,1
30315,lower,10,1
30316,limbs,10,1
30317,ultrasonographic,10,1
30318,features,10,1
30319,kidney,10,1
30320,liver,10,1
30321,spleen,10,1
30322,pancreas,10,1
30323,antibody,10,1
30324,titres,10,1
30325,seropositivity,10,1
30326,demographic,10,1
30327,characteristics,10,1
30328,health,10,1
30329,consequences,10,1
30330,patients,10,1
30331,presented,10,1
30332,median,10,1
30333,iqr,10,1
30334,continuous,10,1
30335,variables,10,1
30336,expressed,10,1
30337,absolute,10,1
30338,values,10,1
30339,along,10,1
30340,percentages,10,1
30341,categorical,10,1
30342,variables,10,1
30343,participants,10,1
30344,categorised,10,1
30345,three,10,1
30346,groups,10,1
30347,according,10,1
30348,severity,10,1
30349,scale,10,1
30350,hospital,10,1
30351,stay,10,1
30352,scale,10,1
30353,requiring,10,1
30354,supplemental,10,1
30355,oxygen,10,1
30356,scale,10,1
30357,requiring,10,1
30358,supplemental,10,1
30359,oxygen,10,1
30360,scale,10,1
30361,requiring,10,1
30362,hfnc,10,1
30363,niv,10,1
30364,imv,10,1
30365,demographic,10,1
30366,characteristics,10,1
30367,consequences,10,1
30368,across,10,1
30369,participants,10,1
30370,different,10,1
30371,categories,10,1
30372,severity,10,1
30373,scale,10,1
30374,shown,10,1
30375,health,10,1
30376,consequences,10,1
30377,men,10,1
30378,women,10,1
30379,also,10,1
30380,shown,10,1
30381,for,10,1
30382,comparison,10,1
30383,symptoms,10,1
30384,exercise,10,1
30385,capacity,10,1
30386,quality,10,1
30387,life,10,1
30388,men,10,1
30389,women,10,1
30390,used,10,1
30391,u,10,1
30392,test,10,1
30393,test,10,1
30394,fisher,10,1
30395,exact,10,1
30396,test,10,1
30397,appropriate,10,1
30398,multivariable,10,1
30399,adjusted,10,1
30400,logistic,10,1
30401,regression,10,1
30402,models,10,1
30403,used,10,1
30404,estimate,10,1
30405,odds,10,1
30406,ratios,10,1
30407,ors,10,1
30408,cis,10,1
30409,association,10,1
30410,disease,10,1
30411,severity,10,1
30412,categorical,10,1
30413,outcomes,10,1
30414,for,10,1
30415,association,10,1
30416,disease,10,1
30417,severity,10,1
30418,continuous,10,1
30419,outcomes,10,1
30420,multivariable,10,1
30421,adjusted,10,1
30422,linear,10,1
30423,regression,10,1
30424,models,10,1
30425,used,10,1
30426,estimate,10,1
30427,beta,10,1
30428,estimates,10,1
30429,cis,10,1
30430,confounders,10,1
30431,including,10,1
30432,age,10,1
30433,sex,10,1
30434,cigarette,10,1
30435,smoking,10,1
30436,current,10,1
30437,smoker,10,1
30438,former,10,1
30439,smoker,10,1
30440,education,10,1
30441,college,10,1
30442,higher,10,1
30443,middle,10,1
30444,school,10,1
30445,lower,10,1
30446,comorbidity,10,1
30447,hypertension,10,1
30448,diabetes,10,1
30449,cardiovascular,10,1
30450,diseases,10,1
30451,cerebrovascular,10,1
30452,diseases,10,1
30453,malignant,10,1
30454,tumour,10,1
30455,chronic,10,1
30456,obstructive,10,1
30457,pulmonary,10,1
30458,disease,10,1
30459,chronic,10,1
30460,kidney,10,1
30461,disease,10,1
30462,corticosteroids,10,1
30463,antivirals,10,1
30464,arbidol,10,1
30465,chloroquine,10,1
30466,phosphate,10,1
30467,hydroxychloroquine,10,1
30468,intravenous,10,1
30469,immunoglobulin,10,1
30470,adjusted,10,1
30471,the,10,1
30472,comparison,10,1
30473,antibody,10,1
30474,test,10,1
30475,results,10,1
30476,acute,10,1
30477,phase,10,1
30478,done,10,1
30479,paired,10,1
30480,tests,10,1
30481,antibody,10,1
30482,titres,10,1
30483,mcnemar,10,1
30484,test,10,1
30485,antibody,10,1
30486,seropositivity,10,1
30487,multivariable,10,1
30488,adjusted,10,1
30489,logistic,10,1
30490,regression,10,1
30491,analysis,10,1
30492,also,10,1
30493,used,10,1
30494,exploring,10,1
30495,risk,10,1
30496,factors,10,1
30497,associated,10,1
30498,diffusion,10,1
30499,impairment,10,1
30500,anxiety,10,1
30501,depression,10,1
30502,fatigue,10,1
30503,muscle,10,1
30504,weakness,10,1
30505,linear,10,1
30506,regression,10,1
30507,analysis,10,1
30508,used,10,1
30509,assess,10,1
30510,percentage,10,1
30511,change,10,1
30512,ct,10,1
30513,score,10,1
30514,acute,10,1
30515,phase,10,1
30516,the,10,1
30517,percentage,10,1
30518,change,10,1
30519,calculated,10,1
30520,use,10,1
30521,following,10,1
30522,formula,10,1
30523,ct,10,1
30524,score,10,1
30525,acute,10,1
30526,score,10,1
30527,score,10,1
30528,acute,10,1
30529,phase,10,1
30530,for,10,1
30531,associations,10,1
30532,age,10,1
30533,cigarette,10,1
30534,smoking,10,1
30535,education,10,1
30536,outcome,10,1
30537,measure,10,1
30538,variables,10,1
30539,adjusted,10,1
30540,association,10,1
30541,disease,10,1
30542,severity,10,1
30543,consequences,10,1
30544,age,10,1
30545,sex,10,1
30546,cigarette,10,1
30547,smoking,10,1
30548,education,10,1
30549,comorbidity,10,1
30550,corticosteroids,10,1
30551,antivirals,10,1
30552,intravenous,10,1
30553,immunoglobulin,10,1
30554,included,10,1
30555,models,10,1
30556,except,10,1
30557,comorbidity,10,1
30558,for,10,1
30559,association,10,1
30560,comorbidity,10,1
30561,outcome,10,1
30562,aforementioned,10,1
30563,variables,10,1
30564,included,10,1
30565,for,10,1
30566,association,10,1
30567,factors,10,1
30568,including,10,1
30569,sex,10,1
30570,corticosteroid,10,1
30571,antiviral,10,1
30572,intravenous,10,1
30573,immunoglobulin,10,1
30574,outcome,10,1
30575,disease,10,1
30576,severity,10,1
30577,aforementioned,10,1
30578,variables,10,1
30579,included,10,1
30580,model,10,1
30581,all,10,1
30582,tests,10,1
30583,p,10,1
30584,value,10,1
30585,less,10,1
30586,considered,10,1
30587,statistically,10,1
30588,significant,10,1
30589,we,10,1
30590,included,10,1
30591,participants,10,1
30592,variables,10,1
30593,interest,10,1
30594,available,10,1
30595,final,10,1
30596,analysis,10,1
30597,without,10,1
30598,imputing,10,1
30599,missing,10,1
30600,data,10,1
30601,all,10,1
30602,statistical,10,1
30603,analyses,10,1
30604,done,10,1
30605,sas,10,1
30606,version,10,1
30607,the,10,1
30608,funder,10,1
30609,study,10,1
30610,role,10,1
30611,study,10,1
30612,design,10,1
30613,data,10,1
30614,collection,10,1
30615,data,10,1
30616,analysis,10,1
30617,data,10,1
30618,interpretation,10,1
30619,writing,10,1
30620,report,10,1
30621,all,10,1
30622,authors,10,1
30623,full,10,1
30624,access,10,1
30625,data,10,1
30626,study,10,1
30627,final,10,1
30628,responsibility,10,1
30629,decision,10,1
30630,submit,10,1
30631,publication,10,1
30632,a,10,1
30633,total,10,1
30634,patients,10,1
30635,discharged,10,1
30636,jin,10,1
30637,hospital,10,1
30638,jan,10,1
30639,may,10,1
30640,study,10,1
30641,done,10,1
30642,june,10,1
30643,sept,10,1
30644,patients,10,1
30645,excluded,10,1
30646,attend,10,1
30647,appointments,10,1
30648,several,10,1
30649,reasons,10,1
30650,outlined,10,1
30651,figure,10,1
30652,notably,10,1
30653,patients,10,1
30654,died,10,1
30655,discharge,10,1
30656,mainly,10,1
30657,due,10,1
30658,exacerbation,10,1
30659,underlying,10,1
30660,pulmonary,10,1
30661,heart,10,1
30662,kidney,10,1
30663,disease,10,1
30664,detailed,10,1
30665,characteristics,10,1
30666,shown,10,1
30667,appendix,10,1
30668,pp,10,1
30669,patients,10,1
30670,readmitted,10,1
30671,hospital,10,1
30672,underlying,10,1
30673,disease,10,1
30674,complications,10,1
30675,contacted,10,1
30676,telephone,10,1
30677,one,10,1
30678,admitted,10,1
30679,respiratory,10,1
30680,failure,10,1
30681,caused,10,1
30682,underlying,10,1
30683,pulmonary,10,1
30684,fibrosis,10,1
30685,three,10,1
30686,patients,10,1
30687,developed,10,1
30688,ischaemic,10,1
30689,strokes,10,1
30690,one,10,1
30691,patient,10,1
30692,acute,10,1
30693,pulmonary,10,1
30694,embolism,10,1
30695,due,10,1
30696,deep,10,1
30697,venous,10,1
30698,thrombosis,10,1
30699,lower,10,1
30700,limbs,10,1
30701,discharge,10,1
30702,finally,10,1
30703,adult,10,1
30704,participants,10,1
30705,enrolled,10,1
30706,questionnaire,10,1
30707,interview,10,1
30708,physical,10,1
30709,examination,10,1
30710,laboratory,10,1
30711,tests,10,1
30712,walking,10,1
30713,test,10,1
30714,patients,10,1
30715,received,10,1
30716,blood,10,1
30717,antibody,10,1
30718,test,10,1
30719,sampled,10,1
30720,patients,10,1
30721,ascertained,10,1
30722,eligible,10,1
30723,received,10,1
30724,lung,10,1
30725,function,10,1
30726,test,10,1
30727,chest,10,1
30728,hrct,10,1
30729,ultrasonography,10,1
30730,lower,10,1
30731,limb,10,1
30732,veins,10,1
30733,abdomen,10,1
30734,the,10,1
30735,remaining,10,1
30736,sampled,10,1
30737,patients,10,1
30738,undergo,10,1
30739,tests,10,1
30740,among,10,1
30741,patients,10,1
30742,attend,10,1
30743,appointment,10,1
30744,resolution,10,1
30745,lopinavir,10,1
30746,trial,10,1
30747,suppression,10,1
30748,china,10,1
30749,a,10,1
30750,series,10,1
30751,questionnaires,10,1
30752,included,10,1
30753,symptom,10,1
30754,questionnaire,10,1
30755,modified,10,1
30756,british,10,1
30757,medical,10,1
30758,research,10,1
30759,council,10,1
30760,dyspnoea,10,1
30761,scale,10,1
30762,euroqol,10,1
30763,questionnaire,10,1
30764,euroqol,10,1
30765,visual,10,1
30766,analogue,10,1
30767,scale,10,1
30768,ischaemic,10,1
30769,stroke,10,1
30770,cardiovascular,10,1
30771,event,10,1
30772,registration,10,1
30773,form,10,1
30774,tests,10,1
30775,included,10,1
30776,white,10,1
30777,cell,10,1
30778,count,10,1
30779,lymphocyte,10,1
30780,count,10,1
30781,serum,10,1
30782,creatinine,10,1
30783,haemoglobin,10,1
30784,glycosylated,10,1
30785,haemoglobin,10,1
30786,the,10,1
30787,demographic,10,1
30788,clinical,10,1
30789,characteristics,10,1
30790,participants,10,1
30791,shown,10,1
30792,table,10,1
30793,the,10,1
30794,median,10,1
30795,age,10,1
30796,enrolled,10,1
30797,participants,10,1
30798,years,10,1
30799,men,10,1
30800,women,10,1
30801,the,10,1
30802,common,10,1
30803,comorbidity,10,1
30804,hypertension,10,1
30805,patients,10,1
30806,followed,10,1
30807,diabetes,10,1
30808,patients,10,1
30809,cardiovascular,10,1
30810,disease,10,1
30811,patients,10,1
30812,participants,10,1
30813,required,10,1
30814,oxygen,10,1
30815,therapy,10,1
30816,hospital,10,1
30817,stay,10,1
30818,required,10,1
30819,hfnc,10,1
30820,imv,10,1
30821,participants,10,1
30822,admitted,10,1
30823,intensive,10,1
30824,care,10,1
30825,unit,10,1
30826,icu,10,1
30827,the,10,1
30828,median,10,1
30829,duration,10,1
30830,hospital,10,1
30831,stay,10,1
30832,days,10,1
30833,time,10,1
30834,exclusively,10,1
30835,icu,10,1
30836,days,10,1
30837,the,10,1
30838,proportion,10,1
30839,men,10,1
30840,higher,10,1
30841,among,10,1
30842,participants,10,1
30843,higher,10,1
30844,severity,10,1
30845,scale,10,1
30846,severity,10,1
30847,scale,10,1
30848,scale,10,1
30849,scale,10,1
30850,the,10,1
30851,median,10,1
30852,duration,10,1
30853,symptom,10,1
30854,onset,10,1
30855,visit,10,1
30856,days,10,1
30857,median,10,1
30858,time,10,1
30859,discharge,10,1
30860,visit,10,1
30861,days,10,1
30862,table,10,1
30863,data,10,1
30864,n,10,1
30865,median,10,1
30866,iqr,10,1
30867,the,10,1
30868,differing,10,1
30869,denominators,10,1
30870,used,10,1
30871,indicate,10,1
30872,missing,10,1
30873,data,10,1
30874,nasal,10,1
30875,cannula,10,1
30876,oxygen,10,1
30877,therapy,10,1
30878,ventilation,10,1
30879,mechanical,10,1
30880,ventilation,10,1
30881,applicable,10,1
30882,membrane,10,1
30883,oxygenation,10,1
30884,care,10,1
30885,unit,10,1
30886,patients,10,1
30887,reported,10,1
30888,least,10,1
30889,one,10,1
30890,symptom,10,1
30891,table,10,1
30892,higher,10,1
30893,percentage,10,1
30894,observed,10,1
30895,women,10,1
30896,appendix,10,1
30897,pp,10,1
30898,the,10,1
30899,risk,10,1
30900,presenting,10,1
30901,least,10,1
